date,run,agents_created,units_created,food_needed,food_used,shelter_needed,shelter_used,health_needed,health_used,acquisition_needed,acquisition_used,role_needed,role_used,audit_needed,audit_used,equipment_needed,equipment_used,security_needed,security_used,data_needed,data_used,ojt_needed,ojt_used,professional_needed,professional_used,formal_needed,formal_used,runtime,timeperrun,
2016-11-01 14:25:16 -0700,18,81,12,3242.9124106760496,2663.9836323659165,2260.557656798529,2202.9350043004433,2080.306598626734,1010.102625144342,155.21058553270905,125.25766551762487,0.0,0.0,2086.1651268784017,1859.6657826845221,3217.0091600084093,2420.1459042365614,2323.9650513637353,1838.1500867484285,3281.5551368674446,2445.714398715195,326.3150966040415,316.79625811770075,2439.7804934179653,1622.604522196129,57.0,57.0,0.679041,0.0377245,
2016-11-01 14:25:32 -0700,102,49,9,49.79886719884358,23.82050612527348,43.89113425727432,43.89113425727432,42.22832599075609,35.48346262233099,2.0801761015411215,0.4480379295627025,0.0,0.0,44.69884006501415,32.461842898945505,49.83550283472886,44.79202923151146,36.766706270196224,31.586751553174356,51.65740775036046,38.313498567293564,5.4964082059953325,3.390890832178397,35.08737541944722,29.419460199391747,2.2935468017759915,0.1411413416477531,18,4,1.766775,0.017321323529411764,
2016-11-01 14:28:19 -0700,102,78,7,104.25147623470444,101.23418177352384,78.68399457582369,73.50944351721853,70.45660039321945,69.38210797617086,0.6783485802647461,0.6571501871314727,0.0,0.0,83.9168526148421,79.18413551835418,107.68651753548784,102.12889308610207,71.11626267939693,56.6248796604978,96.90684517183303,93.99605545859077,4.425064820717191,3.7021363260833002,75.11624817546151,72.01706441953084,0.8799342129564492,0.5362099110203362,70,7,1.594533,0.015632676470588237,
2016-11-01 14:29:40 -0700,102,96,12,105.35642963487827,101.21276234560028,76.27816689235135,73.4514718645165,73.47253148977327,72.46347058800048,1.4706377846131162,1.373885298783306,0.0,0.0,103.62475911186971,101.01582838914806,105.11958584688607,104.51826363066512,69.85766676331109,69.6000363281034,102.5268374429843,93.49048636403714,5.0222046293797,3.726926256391745,66.2658008808097,64.39966509714226,1.0644523352811561,1.0224344799411105,69,11,1.655072,0.016226196078431374,
2016-11-01 14:30:51 -0700,3,87,11,3664.7600582486407,3347.501317758643,2301.2894382403647,2301.2894382403647,2089.137088065701,1977.0981597045868,31.330468005629047,31.330468005629047,0.0,0.0,3119.9898300412747,2885.7371813927966,2967.1394598743177,2756.3691820378394,2461.13648436842,2211.8504798238696,3435.7841145964794,3301.1580769090306,198.89119415599217,141.65015636310477,2286.795933521631,2079.6662192652257,37.07407008178729,37.07407008178729,70,11,0.677377,0.22579233333333334,
2016-11-01 14:33:45 -0700,3,86,15,3234.9641299513,3120.0865969610472,2235.9413224939635,1807.3396545711023,2038.452295318186,2038.452295318186,34.22407538671487,34.22407538671487,0.0,0.0,3069.19282859036,2981.9317611630427,3200.088151836169,3126.146325783078,2262.0781568858497,2091.76475954306,2937.8745557556035,2724.1194604095235,324.3542158600109,306.1044074102986,2317.059374189149,2112.5632605286196,24.239348391808193,14.323251322432114,70,13,0.593276,0.19775866666666667,
2016-11-01 14:44:40 -0700,3,92,13,3266.8935415073115,2387.5446506047565,2356.0568920261053,1545.7057989443938,2411.0546703978052,1679.2153090876675,24.738866565123974,14.4899075595726,0.0,0.0,2476.4144918545776,2098.4425581876426,3293.3300390565714,2243.7269007334967,2017.8784086030462,1579.2418723516605,3319.42918337761,2976.575215633064,183.81397838058538,98.34620688987486,2350.4201271326606,1799.187554831322,50.50433448325814,50.50433448325814,70,13,0.647946,0.215982,
2016-11-01 15:19:34 -0700,3,89,12,3158.716942425736,2426.7137097175596,2313.3249117152395,1644.786398959729,2282.342699008093,977.4752653334626,39.85099197418926,39.85099197418926,0.0,0.0,2308.5469710144503,1620.6799286298385,3169.705148621953,2184.1914096411933,2356.5718592741473,1782.5782253493473,3239.105387912296,2969.036933637259,93.40287612078252,50.61482358680817,2228.8906314406327,1708.4912029037025,24.0,24.0,70,12,0.603129,0.201043,
2016-11-01 15:23:09 -0700,3,85,12,2784.7679988383056,2002.6177895190692,2310.5897348656463,1782.4277056484596,2209.284569374375,1216.271412023574,32.02448596795048,32.02448596795048,0.0,0.0,2907.3640949932687,2501.3220269117905,3239.0354740474572,2703.168603924117,2158.0244623318363,1018.4308371622286,3107.517202542309,2867.833852784525,186.8862898169585,109.61665638748507,2166.89128180161,898.1538939873553,34.861021369272905,17.198103875507936,70,12,0.561233,0.18707766666666667,
2016-11-01 15:25:35 -0700,3,81,12,3391.4698083790136,2887.541457747678,2293.1585420091583,1507.304775823324,2292.264588381962,2236.024276752779,26.77940358695494,26.77940358695494,0.0,0.0,2529.4411084175163,1974.4424880044928,3247.8758982140807,2606.5993654616095,2448.5989486316453,2175.595837251367,3243.2717920282635,3113.715389744504,0.0,0.0,2044.4961327736246,1353.8416445115274,31.884776928886595,18.14979609798163,69,12,0.522854,0.17428466666666667,
2016-11-01 15:26:16 -0700,3,76,10,2970.165484590021,2970.096120452408,2360.171167082946,2340.46375646526,2297.2275997581637,2235.4094319399674,37.52505814566718,33.64315557887401,0.0,0.0,3264.167438696521,3247.8756599192434,3483.645767365749,3449.564822602801,2173.1775887325007,2133.4171195728527,3429.115343378899,3348.8207070425174,0.0,0.0,2230.3911581466286,2207.1849591588893,31.206074518078537,31.206074518078537,69,10,0.576796,0.19226533333333332,
2016-11-01 15:30:04 -0700,3,81,12,3269.5685365333097,2606.0828018525594,2561.3064809744396,2493.260774335538,2502.1617441150265,2482.3821871907694,38.29176751591482,38.29176751591482,0.0,0.0,2813.563629927048,2687.6794336926314,3421.3833800211473,3106.618640930015,2398.602472775686,2340.204458962808,3133.385327917988,2982.65243520548,0.0,0.0,2180.1424258004395,1893.5851917036543,35.83374052651112,35.83374052651112,70,12,0.53989,0.17996333333333334,
2016-11-01 15:33:59 -0700,3,121,20,4264.441017771923,4209.7279761684285,3010.1891147641145,2985.5192618517667,2764.4231115500916,2524.2978034476296,73.63902970119703,73.63902970119703,0.0,0.0,3150.3429193234338,3123.3497858624396,4285.90878974912,3940.911078906402,2719.8533058232974,2618.2420804685917,3641.8946897832648,3593.5359963722863,0.0,0.0,2723.0669294531995,2711.4590676963853,38.553851507257754,38.553851507257754,113,20,0.589425,0.19647499999999998,
