date,runs,totaltime,time_per_run,
20161127,21395,0,0.0027776075718625847,59.426914,
20161127,21367,0,0.002895779519820284,61.874121,
20161127,2142302,0,0.0027819488158065484,5959.774512,
20161127,21368,0,0.002931869196929989,62.648181,
20161127,21391,0,0.002722667056238605,58.240571,
20161127,2139894,0,0.002850314355290496,6099.370587,
20161127,12935220,0,0.004378646997422541,56638.762214,
