date,runs,totaltime,time_per_run,
2016118,557,0,0.020381859964093356,11.352696,
2016118,4,0,0.15307375,0.612295,
2016118,214,0,0.011377813084112148,2.434852,
2016118,155,0,0.015414716129032257,2.389281,
2016118,183,0,0.014176000000000001,2.594208,
